date,city,scenario,temperature_f,precip_mm
2067-02,Los Angeles,ssp126,62.34,1.0365
2067-03,Los Angeles,ssp126,62.07,1.0377
2067-04,Los Angeles,ssp126,62.05,1.0383
2067-05,Los Angeles,ssp126,61.95,1.0604
2067-06,Los Angeles,ssp126,62.21,1.0445
2067-07,Los Angeles,ssp126,61.74,1.0776
2067-08,Los Angeles,ssp126,61.7,1.1226
2067-09,Los Angeles,ssp126,61.56,0.9983
2067-10,Los Angeles,ssp126,61.34,1.1368
2067-11,Los Angeles,ssp126,61.18,1.1607
2067-12,Los Angeles,ssp126,61.33,1.1116
2068-01,Los Angeles,ssp126,61.34,1.1096
2068-02,Los Angeles,ssp126,61.77,1.1066
2068-03,Los Angeles,ssp126,62.25,1.106
2068-04,Los Angeles,ssp126,62.23,1.1802
2068-05,Los Angeles,ssp126,62.05,1.2115
2068-06,Los Angeles,ssp126,61.9,1.2431
2068-07,Los Angeles,ssp126,61.72,1.2299
2068-08,Los Angeles,ssp126,61.83,1.2512
2068-09,Los Angeles,ssp126,61.77,1.0442
2068-10,Los Angeles,ssp126,61.78,0.9739
2068-11,Los Angeles,ssp126,61.99,0.9601
2068-12,Los Angeles,ssp126,62.19,0.9378
2069-01,Los Angeles,ssp126,61.98,0.9412
2069-02,Los Angeles,ssp126,62.45,0.9405
2069-03,Los Angeles,ssp126,62.35,0.9421
2069-04,Los Angeles,ssp126,62.41,0.8668
2069-05,Los Angeles,ssp126,62.53,0.8002
2069-06,Los Angeles,ssp126,62.68,0.8317
2069-07,Los Angeles,ssp126,63.35,0.8013
2069-08,Los Angeles,ssp126,62.96,0.7466
2069-09,Los Angeles,ssp126,62.71,0.8356
2069-10,Los Angeles,ssp126,62.76,0.9069
2069-11,Los Angeles,ssp126,62.48,0.9726
2069-12,Los Angeles,ssp126,62.13,1.0088
2070-01,Los Angeles,ssp126,62.37,1.0116
2070-02,Los Angeles,ssp126,61.94,1.012
2070-03,Los Angeles,ssp126,62.09,1.0142
2070-04,Los Angeles,ssp126,62.69,1.0127
2070-05,Los Angeles,ssp126,62.79,1.0758
2070-06,Los Angeles,ssp126,62.46,1.0786
2070-07,Los Angeles,ssp126,62.07,1.0069
2070-08,Los Angeles,ssp126,62.06,1.003
2070-09,Los Angeles,ssp126,62.07,0.9308
2070-10,Los Angeles,ssp126,61.46,1.2455
2070-11,Los Angeles,ssp126,61.29,1.1475
2070-12,Los Angeles,ssp126,61.32,1.0875
2071-01,Los Angeles,ssp126,61.04,1.0817
2071-02,Los Angeles,ssp126,60.51,1.0836
2071-03,Los Angeles,ssp126,60.18,1.1057
2071-04,Los Angeles,ssp126,59.54,1.1058
2071-05,Los Angeles,ssp126,59.72,1.0752
2071-06,Los Angeles,ssp126,59.63,1.0946
2071-07,Los Angeles,ssp126,59.34,1.1317
2071-08,Los Angeles,ssp126,59.91,1.6545
2071-09,Los Angeles,ssp126,59.88,1.6891
2071-10,Los Angeles,ssp126,60.2,1.461
2071-11,Los Angeles,ssp126,60.74,1.6148
2071-12,Los Angeles,ssp126,60.8,1.6757
2072-01,Los Angeles,ssp126,60.8,1.6867
2072-02,Los Angeles,ssp126,60.87,1.6878
2072-03,Los Angeles,ssp126,61.41,1.6608
2072-04,Los Angeles,ssp126,61.65,1.7051
2072-05,Los Angeles,ssp126,61.44,1.6757
2072-06,Los Angeles,ssp126,61.69,1.7277
2072-07,Los Angeles,ssp126,61.87,1.5714
2072-08,Los Angeles,ssp126,61.48,1.2043
2072-09,Los Angeles,ssp126,61.74,1.0722
2072-10,Los Angeles,ssp126,61.86,1.0157
2072-11,Los Angeles,ssp126,61.81,0.7804
2072-12,Los Angeles,ssp126,61.88,0.725
2073-01,Los Angeles,ssp126,62.36,0.714
2073-02,Los Angeles,ssp126,62.59,0.7112
2073-03,Los Angeles,ssp126,61.89,0.7118
2073-04,Los Angeles,ssp126,62.49,0.669
2073-05,Los Angeles,ssp126,62.57,0.6666
2073-06,Los Angeles,ssp126,62.48,0.904
2073-07,Los Angeles,ssp126,62.32,0.9977
2073-08,Los Angeles,ssp126,62.27,1.0943
2073-09,Los Angeles,ssp126,62.45,1.0206
2073-10,Los Angeles,ssp126,62.53,0.9314
2073-11,Los Angeles,ssp126,62.44,0.9846
2073-12,Los Angeles,ssp126,62.79,0.9792
2074-01,Los Angeles,ssp126,62.72,0.9825
2074-02,Los Angeles,ssp126,62.62,0.9835
2074-03,Los Angeles,ssp126,63.13,0.9831
2074-04,Los Angeles,ssp126,62.37,0.9951
2074-05,Los Angeles,ssp126,62.42,1.0366
2074-06,Los Angeles,ssp126,62.37,0.8751
2074-07,Los Angeles,ssp126,62.95,0.8027
2074-08,Los Angeles,ssp126,62.88,0.9809
2074-09,Los Angeles,ssp126,62.49,0.9661
2074-10,Los Angeles,ssp126,62.0,1.2919
2074-11,Los Angeles,ssp126,61.38,1.5026
2074-12,Los Angeles,ssp126,60.41,1.5445
2075-01,Los Angeles,ssp126,60.11,1.5444
2075-02,Los Angeles,ssp126,60.48,1.5433
2075-03,Los Angeles,ssp126,60.29,1.5477
2075-04,Los Angeles,ssp126,60.16,1.5495
2075-05,Los Angeles,ssp126,60.39,1.5091
2075-06,Los Angeles,ssp126,60.27,1.301
2075-07,Los Angeles,ssp126,60.4,1.2927
2075-08,Los Angeles,ssp126,60.19,0.9669
2075-09,Los Angeles,ssp126,60.4,1.2109
2075-10,Los Angeles,ssp126,60.74,0.8333
2075-11,Los Angeles,ssp126,61.47,0.5779
2075-12,Los Angeles,ssp126,61.88,0.5493
2076-01,Los Angeles,ssp126,62.08,0.5486
2076-02,Los Angeles,ssp126,62.0,0.548
2076-03,Los Angeles,ssp126,61.76,0.5479
2076-04,Los Angeles,ssp126,61.57,0.6604
2076-05,Los Angeles,ssp126,61.34,0.6555
2076-06,Los Angeles,ssp126,61.49,0.6718
2076-07,Los Angeles,ssp126,60.93,0.8834
2076-08,Los Angeles,ssp126,61.44,0.9699
2076-09,Los Angeles,ssp126,61.36,1.3529
2076-10,Los Angeles,ssp126,61.59,1.7234
2076-11,Los Angeles,ssp126,61.2,1.8724
2076-12,Los Angeles,ssp126,61.13,2.1539
2077-01,Los Angeles,ssp126,60.73,2.1513
2077-02,Los Angeles,ssp126,60.57,2.2511
2077-03,Los Angeles,ssp126,60.35,2.2648
2077-04,Los Angeles,ssp126,60.55,2.1492
2077-05,Los Angeles,ssp126,60.21,2.1493
2077-06,Los Angeles,ssp126,60.58,2.1351
2077-07,Los Angeles,ssp126,60.64,2.1335
2077-08,Los Angeles,ssp126,60.57,2.5254
2077-09,Los Angeles,ssp126,60.39,2.0072
2077-10,Los Angeles,ssp126,60.22,1.7352
2077-11,Los Angeles,ssp126,60.42,1.615
2077-12,Los Angeles,ssp126,60.58,1.3536
2078-01,Los Angeles,ssp126,60.86,1.3589
2078-02,Los Angeles,ssp126,61.14,1.2629
2078-03,Los Angeles,ssp126,61.33,1.2456
2078-04,Los Angeles,ssp126,61.21,1.2402
2078-05,Los Angeles,ssp126,61.41,1.336
2078-06,Los Angeles,ssp126,61.2,1.3316
2078-07,Los Angeles,ssp126,60.84,1.2332
2078-08,Los Angeles,ssp126,61.31,0.6579
2078-09,Los Angeles,ssp126,61.64,0.5385
2078-10,Los Angeles,ssp126,61.84,0.4888
2078-11,Los Angeles,ssp126,62.37,0.4533
2078-12,Los Angeles,ssp126,62.17,0.7017
2079-01,Los Angeles,ssp126,61.91,0.6992
2079-02,Los Angeles,ssp126,61.65,0.702
2079-03,Los Angeles,ssp126,61.9,0.7013
2079-04,Los Angeles,ssp126,61.87,0.704
2079-05,Los Angeles,ssp126,61.96,0.6194
2079-06,Los Angeles,ssp126,61.93,0.6173
2079-07,Los Angeles,ssp126,62.32,0.6218
2079-08,Los Angeles,ssp126,61.91,0.6484
2079-09,Los Angeles,ssp126,61.96,0.8402
2079-10,Los Angeles,ssp126,61.65,1.2302
2079-11,Los Angeles,ssp126,61.03,1.3011
2079-12,Los Angeles,ssp126,60.93,1.0792
2080-01,Los Angeles,ssp126,60.83,1.0769
2080-02,Los Angeles,ssp126,60.51,1.0718
2080-03,Los Angeles,ssp126,60.53,1.0733
2080-04,Los Angeles,ssp126,60.82,1.0629
2080-05,Los Angeles,ssp126,60.62,1.0818
2080-06,Los Angeles,ssp126,60.07,1.253
2080-07,Los Angeles,ssp126,60.08,1.3638
2080-08,Los Angeles,ssp126,59.66,1.4531
2080-09,Los Angeles,ssp126,59.82,1.3457
2080-10,Los Angeles,ssp126,59.79,1.0096
2080-11,Los Angeles,ssp126,60.14,0.9534
2080-12,Los Angeles,ssp126,60.08,0.9817
2081-01,Los Angeles,ssp126,60.7,0.9845
2081-02,Los Angeles,ssp126,61.08,0.9832
2081-03,Los Angeles,ssp126,60.98,0.9818
2081-04,Los Angeles,ssp126,60.71,0.9841
2081-05,Los Angeles,ssp126,60.59,0.9811
2081-06,Los Angeles,ssp126,60.92,0.9939
2081-07,Los Angeles,ssp126,61.35,0.7676
2081-08,Los Angeles,ssp126,61.76,1.2805
2081-09,Los Angeles,ssp126,61.5,1.3421
2081-10,Los Angeles,ssp126,61.79,1.5873
2081-11,Los Angeles,ssp126,61.64,1.6797
2081-12,Los Angeles,ssp126,61.65,1.6818
2082-01,Los Angeles,ssp126,60.9,1.6887
2082-02,Los Angeles,ssp126,60.64,1.7052
2082-03,Los Angeles,ssp126,60.67,1.705
2082-04,Los Angeles,ssp126,60.75,1.7048
2082-05,Los Angeles,ssp126,61.07,1.679
2082-06,Los Angeles,ssp126,61.55,1.5243
2082-07,Los Angeles,ssp126,61.42,1.7065
2082-08,Los Angeles,ssp126,61.31,1.511
2082-09,Los Angeles,ssp126,61.24,1.4999
2082-10,Los Angeles,ssp126,60.91,1.2428
2082-11,Los Angeles,ssp126,60.69,1.2886
2082-12,Los Angeles,ssp126,60.58,1.3289
2083-01,Los Angeles,ssp126,60.85,1.3275
2083-02,Los Angeles,ssp126,61.12,1.3113
2083-03,Los Angeles,ssp126,61.44,1.314
2083-04,Los Angeles,ssp126,61.54,1.312
2083-05,Los Angeles,ssp126,61.41,1.3146
2083-06,Los Angeles,ssp126,61.3,1.319
2083-07,Los Angeles,ssp126,61.19,1.1366
2083-08,Los Angeles,ssp126,61.5,0.8424
2083-09,Los Angeles,ssp126,61.94,0.7501
2083-10,Los Angeles,ssp126,62.3,0.902
2083-11,Los Angeles,ssp126,62.27,1.059
2083-12,Los Angeles,ssp126,62.7,1.0031
2084-01,Los Angeles,ssp126,62.81,0.9975
2084-02,Los Angeles,ssp126,62.75,0.9988
2084-03,Los Angeles,ssp126,62.34,0.9978
2084-04,Los Angeles,ssp126,62.39,1.0778
2084-05,Los Angeles,ssp126,62.58,1.3357
2084-06,Los Angeles,ssp126,62.15,1.3406
2084-07,Los Angeles,ssp126,61.99,1.3529
2084-08,Los Angeles,ssp126,62.18,1.1976
2084-09,Los Angeles,ssp126,62.46,1.1733
2084-10,Los Angeles,ssp126,62.07,1.0506
2084-11,Los Angeles,ssp126,62.2,0.7538
2084-12,Los Angeles,ssp126,62.14,0.8197
2085-01,Los Angeles,ssp126,61.93,0.827
2085-02,Los Angeles,ssp126,61.79,0.827
2085-03,Los Angeles,ssp126,62.03,0.8274
2085-04,Los Angeles,ssp126,61.59,1.1067
2085-05,Los Angeles,ssp126,60.94,0.9023
2085-06,Los Angeles,ssp126,61.01,0.8954
2085-07,Los Angeles,ssp126,61.48,0.852
2085-08,Los Angeles,ssp126,61.3,0.8529
2085-09,Los Angeles,ssp126,60.72,1.2114
2085-10,Los Angeles,ssp126,61.15,1.1341
2085-11,Los Angeles,ssp126,61.44,1.2015
2085-12,Los Angeles,ssp126,61.36,1.0994
2086-01,Los Angeles,ssp126,61.5,1.0896
2086-02,Los Angeles,ssp126,61.99,1.0903
2086-03,Los Angeles,ssp126,61.51,1.0966
2086-04,Los Angeles,ssp126,61.3,1.0636
2086-05,Los Angeles,ssp126,61.58,1.14
2086-06,Los Angeles,ssp126,61.52,1.1238
2086-07,Los Angeles,ssp126,61.05,1.3784
2086-08,Los Angeles,ssp126,61.0,1.6795
2086-09,Los Angeles,ssp126,60.77,1.6648
2086-10,Los Angeles,ssp126,60.43,1.6461
2086-11,Los Angeles,ssp126,59.91,1.6594
2086-12,Los Angeles,ssp126,60.0,1.6135
2087-01,Los Angeles,ssp126,60.17,1.6142
2087-02,Los Angeles,ssp126,60.04,1.6119
2087-03,Los Angeles,ssp126,60.57,1.6037
2087-04,Los Angeles,ssp126,61.03,1.2948
2087-05,Los Angeles,ssp126,61.68,1.1611
2087-06,Los Angeles,ssp126,62.16,1.222
2087-07,Los Angeles,ssp126,62.56,1.0115
2087-08,Los Angeles,ssp126,62.54,1.1587
2087-09,Los Angeles,ssp126,62.64,0.9024
2087-10,Los Angeles,ssp126,62.91,1.0882
2087-11,Los Angeles,ssp126,63.09,1.3301
2087-12,Los Angeles,ssp126,62.79,1.3931
2088-01,Los Angeles,ssp126,62.45,1.3938
2088-02,Los Angeles,ssp126,62.04,1.3966
2088-03,Los Angeles,ssp126,62.23,1.3986
2088-04,Los Angeles,ssp126,62.74,1.3814
2088-05,Los Angeles,ssp126,62.1,1.4089
2088-06,Los Angeles,ssp126,61.77,1.3412
2088-07,Los Angeles,ssp126,61.2,1.4688
2088-08,Los Angeles,ssp126,61.02,1.0709
2088-09,Los Angeles,ssp126,61.13,0.965
2088-10,Los Angeles,ssp126,61.01,1.0116
2088-11,Los Angeles,ssp126,61.43,0.9494
2088-12,Los Angeles,ssp126,61.23,0.9896
2089-01,Los Angeles,ssp126,61.16,0.9922
2089-02,Los Angeles,ssp126,61.59,0.9903
2089-03,Los Angeles,ssp126,61.4,0.9879
2089-04,Los Angeles,ssp126,60.93,0.9878
2089-05,Los Angeles,ssp126,61.06,1.0691
2089-06,Los Angeles,ssp126,61.11,1.0674
2089-07,Los Angeles,ssp126,61.07,0.91
2089-08,Los Angeles,ssp126,60.97,1.0784
2089-09,Los Angeles,ssp126,61.0,1.1656
2089-10,Los Angeles,ssp126,61.16,1.2757
2089-11,Los Angeles,ssp126,60.95,1.0652
2089-12,Los Angeles,ssp126,61.47,0.9792
2090-01,Los Angeles,ssp126,61.36,0.9896
2090-02,Los Angeles,ssp126,61.25,0.9894
2090-03,Los Angeles,ssp126,61.38,0.99
2090-04,Los Angeles,ssp126,61.72,1.0832
2090-05,Los Angeles,ssp126,61.5,1.0327
2090-06,Los Angeles,ssp126,61.46,1.1022
2090-07,Los Angeles,ssp126,61.72,1.4822
2090-08,Los Angeles,ssp126,61.96,1.4298
2090-09,Los Angeles,ssp126,61.71,1.6278
2090-10,Los Angeles,ssp126,61.69,1.2355
2090-11,Los Angeles,ssp126,61.87,1.1712
2090-12,Los Angeles,ssp126,61.6,1.1883
2091-01,Los Angeles,ssp126,62.34,1.182
2091-02,Los Angeles,ssp126,62.24,1.1815
2091-03,Los Angeles,ssp126,62.01,1.1823
2091-04,Los Angeles,ssp126,61.68,1.0963
2091-05,Los Angeles,ssp126,62.14,1.0393
2091-06,Los Angeles,ssp126,62.5,1.0437
2091-07,Los Angeles,ssp126,62.56,1.1313
2091-08,Los Angeles,ssp126,62.71,1.059
2091-09,Los Angeles,ssp126,62.75,1.1301
2091-10,Los Angeles,ssp126,62.68,1.3062
2091-11,Los Angeles,ssp126,62.68,1.3035
2091-12,Los Angeles,ssp126,63.04,1.3875
2092-01,Los Angeles,ssp126,62.61,1.3899
2092-02,Los Angeles,ssp126,62.68,1.3898
2092-03,Los Angeles,ssp126,62.71,1.3886
2092-04,Los Angeles,ssp126,62.79,1.3887
2092-05,Los Angeles,ssp126,62.72,1.4162
2092-06,Los Angeles,ssp126,62.38,1.3511
2092-07,Los Angeles,ssp126,62.46,1.0418
2092-08,Los Angeles,ssp126,62.04,1.1615
2092-09,Los Angeles,ssp126,61.84,1.0175
2092-10,Los Angeles,ssp126,61.85,0.9374
2092-11,Los Angeles,ssp126,61.37,1.1902
2092-12,Los Angeles,ssp126,60.7,1.2071
2093-01,Los Angeles,ssp126,60.36,1.2124
2093-02,Los Angeles,ssp126,60.56,1.2172
2093-03,Los Angeles,ssp126,60.77,1.2184
2093-04,Los Angeles,ssp126,60.79,1.2122
2093-05,Los Angeles,ssp126,60.93,1.1827
2093-06,Los Angeles,ssp126,61.29,1.2419
2093-07,Los Angeles,ssp126,61.21,1.1012
2093-08,Los Angeles,ssp126,61.66,1.1939
2093-09,Los Angeles,ssp126,62.11,0.9932
2093-10,Los Angeles,ssp126,62.07,1.0285
2093-11,Los Angeles,ssp126,62.18,0.9255
2093-12,Los Angeles,ssp126,62.82,0.795
2094-01,Los Angeles,ssp126,63.43,0.8042
2094-02,Los Angeles,ssp126,63.03,0.8022
2094-03,Los Angeles,ssp126,63.2,0.8151
2094-04,Los Angeles,ssp126,63.07,0.897
2094-05,Los Angeles,ssp126,62.91,0.8979
2094-06,Los Angeles,ssp126,62.9,1.2496
2094-07,Los Angeles,ssp126,62.89,1.3687
2094-08,Los Angeles,ssp126,62.7,1.3104
2094-09,Los Angeles,ssp126,62.62,1.3647
2094-10,Los Angeles,ssp126,62.38,1.267
2094-11,Los Angeles,ssp126,62.04,1.4163
2094-12,Los Angeles,ssp126,61.87,1.4286
2095-01,Los Angeles,ssp126,61.77,1.4024
2095-02,Los Angeles,ssp126,61.7,1.3995
2095-03,Los Angeles,ssp126,61.22,1.3968
2095-04,Los Angeles,ssp126,61.4,1.3141
2095-05,Los Angeles,ssp126,61.37,1.3359
2095-06,Los Angeles,ssp126,60.9,0.9423
2095-07,Los Angeles,ssp126,60.93,0.8682
2095-08,Los Angeles,ssp126,60.49,0.678
2095-09,Los Angeles,ssp126,60.03,0.8819
2095-10,Los Angeles,ssp126,59.99,0.8787
2095-11,Los Angeles,ssp126,60.29,0.8881
2095-12,Los Angeles,ssp126,60.55,0.869
2096-01,Los Angeles,ssp126,60.63,0.8703
2096-02,Los Angeles,ssp126,60.97,0.8704
2096-03,Los Angeles,ssp126,60.94,0.8591
2096-04,Los Angeles,ssp126,60.39,0.8755
2096-05,Los Angeles,ssp126,60.46,0.8916
2096-06,Los Angeles,ssp126,60.66,1.0184
2096-07,Los Angeles,ssp126,60.51,1.0212
2096-08,Los Angeles,ssp126,61.02,1.5069
2096-09,Los Angeles,ssp126,61.35,1.5388
2096-10,Los Angeles,ssp126,61.47,1.5962
2096-11,Los Angeles,ssp126,61.44,1.3666
2096-12,Los Angeles,ssp126,61.42,1.3818
2097-01,Los Angeles,ssp126,61.08,1.3864
2097-02,Los Angeles,ssp126,60.64,1.3923
2097-03,Los Angeles,ssp126,60.85,1.3921
2097-04,Los Angeles,ssp126,61.52,1.4099
2097-05,Los Angeles,ssp126,61.14,1.3845
2097-06,Los Angeles,ssp126,60.98,1.4635
2097-07,Los Angeles,ssp126,61.1,1.5231
2097-08,Los Angeles,ssp126,61.01,1.1046
2097-09,Los Angeles,ssp126,61.01,0.9878
2097-10,Los Angeles,ssp126,60.97,1.2155
2097-11,Los Angeles,ssp126,60.9,1.2417
2097-12,Los Angeles,ssp126,60.79,1.2551
2098-01,Los Angeles,ssp126,60.83,1.255
2098-02,Los Angeles,ssp126,61.04,1.2858
2098-03,Los Angeles,ssp126,60.87,1.2886
2098-04,Los Angeles,ssp126,60.17,1.2598
2098-05,Los Angeles,ssp126,60.59,1.2556
2098-06,Los Angeles,ssp126,61.03,1.1067
2098-07,Los Angeles,ssp126,61.0,1.1376
2098-08,Los Angeles,ssp126,60.82,1.1456
2098-09,Los Angeles,ssp126,60.84,1.2444
2098-10,Los Angeles,ssp126,60.93,0.992
2098-11,Los Angeles,ssp126,60.4,1.2493
2098-12,Los Angeles,ssp126,60.21,1.2858
2099-01,Los Angeles,ssp126,59.99,1.298
2099-02,Los Angeles,ssp126,59.97,1.2623
2099-03,Los Angeles,ssp126,59.89,1.2597
2099-04,Los Angeles,ssp126,60.46,1.2765
2099-05,Los Angeles,ssp126,60.34,1.2865
2099-06,Los Angeles,ssp126,59.66,1.2237
2099-07,Los Angeles,ssp126,59.59,1.3416
2099-08,Los Angeles,ssp126,60.01,1.4765
2099-09,Los Angeles,ssp126,59.91,1.734
2099-10,Los Angeles,ssp126,60.02,1.7005
2099-11,Los Angeles,ssp126,60.69,1.3849
2099-12,Los Angeles,ssp126,60.65,1.4082
2100-01,Los Angeles,ssp126,60.94,1.3912
2100-02,Los Angeles,ssp126,60.92,1.3912
2100-03,Los Angeles,ssp126,61.15,1.3938
2100-04,Los Angeles,ssp126,61.04,1.3811
2100-05,Los Angeles,ssp126,61.21,1.4028
2100-06,Los Angeles,ssp126,61.61,1.4207
2100-07,Los Angeles,ssp126,61.12,1.7244
1850-07,New York,ssp126,48.94,4.2655
1850-08,New York,ssp126,48.59,4.1357
1850-09,New York,ssp126,49.18,3.9011
1850-10,New York,ssp126,48.59,3.6991
1850-11,New York,ssp126,48.87,3.6811
1850-12,New York,ssp126,48.6,3.7081
1851-01,New York,ssp126,48.75,3.7042
1851-02,New York,ssp126,48.83,4.0604
1851-03,New York,ssp126,49.09,4.0122
1851-04,New York,ssp126,48.74,3.9949
1851-05,New York,ssp126,48.77,3.6937
1851-06,New York,ssp126,48.92,3.7267
1851-07,New York,ssp126,48.94,3.9736
1851-08,New York,ssp126,48.47,4.2589
1851-09,New York,ssp126,47.84,4.3441
1851-10,New York,ssp126,47.7,4.425
1851-11,New York,ssp126,47.48,4.3877
1851-12,New York,ssp126,47.58,4.3878
1852-01,New York,ssp126,47.53,4.4913
1852-02,New York,ssp126,47.58,4.3358
1852-03,New York,ssp126,47.48,4.4498
1852-04,New York,ssp126,47.67,4.482
1852-05,New York,ssp126,47.32,4.6533
1852-06,New York,ssp126,47.26,4.6501
1852-07,New York,ssp126,47.14,4.686
1852-08,New York,ssp126,47.15,4.598
1852-09,New York,ssp126,46.87,4.4676
1852-10,New York,ssp126,47.3,4.5818
1852-11,New York,ssp126,47.16,4.4654
1852-12,New York,ssp126,47.31,4.5921
1853-01,New York,ssp126,47.47,4.2593
1853-02,New York,ssp126,47.43,3.9999
1853-03,New York,ssp126,47.6,3.7717
1853-04,New York,ssp126,47.69,3.5787
1853-05,New York,ssp126,47.73,3.7718
1853-06,New York,ssp126,47.38,3.7183
1853-07,New York,ssp126,47.4,3.6605
1853-08,New York,ssp126,47.87,3.5832
1853-09,New York,ssp126,48.1,3.9365
1853-10,New York,ssp126,48.04,3.7256
1853-11,New York,ssp126,47.7,3.9707
1853-12,New York,ssp126,47.37,4.0478
1854-01,New York,ssp126,47.51,4.2153
1854-02,New York,ssp126,47.71,4.2666
1854-03,New York,ssp126,47.57,4.5891
1854-04,New York,ssp126,47.79,4.8536
1854-05,New York,ssp126,48.17,4.7315
1854-06,New York,ssp126,48.28,4.626
1854-07,New York,ssp126,47.47,4.4133
1854-08,New York,ssp126,47.89,4.4089
1854-09,New York,ssp126,48.16,4.0457
1854-10,New York,ssp126,47.99,4.207
1854-11,New York,ssp126,48.1,3.7377
1854-12,New York,ssp126,48.19,3.5012
1855-01,New York,ssp126,47.92,3.6761
1855-02,New York,ssp126,47.8,3.6312
1855-03,New York,ssp126,47.94,3.2662
1855-04,New York,ssp126,47.82,3.1164
1855-05,New York,ssp126,47.76,3.1196
1855-06,New York,ssp126,47.81,3.2187
1855-07,New York,ssp126,48.28,3.2437
1855-08,New York,ssp126,48.25,3.3542
1855-09,New York,ssp126,48.09,3.7025
1855-10,New York,ssp126,47.79,3.6357
1855-11,New York,ssp126,47.96,3.9111
1855-12,New York,ssp126,48.2,4.1497
1856-01,New York,ssp126,48.12,4.3067
1856-02,New York,ssp126,48.13,4.2814
1856-03,New York,ssp126,47.79,4.5685
1856-04,New York,ssp126,47.36,4.663
1856-05,New York,ssp126,47.39,4.5603
1856-06,New York,ssp126,47.31,4.7792
1856-07,New York,ssp126,47.28,4.8601
1856-08,New York,ssp126,46.91,4.937
1856-09,New York,ssp126,46.93,4.8094
1856-10,New York,ssp126,47.4,4.7863
1856-11,New York,ssp126,47.44,4.6699
1856-12,New York,ssp126,47.41,4.2639
1857-01,New York,ssp126,47.26,4.6252
1857-02,New York,ssp126,47.33,4.9401
1857-03,New York,ssp126,47.24,5.0016
1857-04,New York,ssp126,47.58,4.8991
1857-05,New York,ssp126,47.51,4.9611
1857-06,New York,ssp126,47.82,4.7322
1857-07,New York,ssp126,48.05,4.5826
1857-08,New York,ssp126,47.56,4.248
1857-09,New York,ssp126,47.96,4.2341
1857-10,New York,ssp126,48.28,4.071
1857-11,New York,ssp126,48.37,4.2257
1857-12,New York,ssp126,48.13,4.665
1858-01,New York,ssp126,48.37,4.2325
1858-02,New York,ssp126,48.2,3.8952
1858-03,New York,ssp126,48.27,3.7029
1858-04,New York,ssp126,48.58,3.5446
1858-05,New York,ssp126,48.74,3.6451
1858-06,New York,ssp126,48.47,3.5737
1858-07,New York,ssp126,48.29,3.5953
1858-08,New York,ssp126,48.94,3.7576
1858-09,New York,ssp126,48.08,3.6882
1858-10,New York,ssp126,47.75,3.8274
1858-11,New York,ssp126,47.82,3.6831
1858-12,New York,ssp126,48.13,3.4257
1859-01,New York,ssp126,48.01,3.2449
1859-02,New York,ssp126,48.05,3.6331
1859-03,New York,ssp126,48.09,3.5577
1859-04,New York,ssp126,47.75,3.8827
1859-05,New York,ssp126,47.7,3.7166
1859-06,New York,ssp126,48.21,3.6996
1859-07,New York,ssp126,48.33,3.7117
1859-08,New York,ssp126,48.11,3.6519
1859-09,New York,ssp126,48.47,3.5763
1859-10,New York,ssp126,48.59,3.5412
1859-11,New York,ssp126,48.5,3.8873
1859-12,New York,ssp126,48.47,3.7788
1860-01,New York,ssp126,48.72,3.6841
1860-02,New York,ssp126,48.9,3.4732
1860-03,New York,ssp126,48.91,3.6396
1860-04,New York,ssp126,49.03,3.5906
1860-05,New York,ssp126,49.16,3.549
1860-06,New York,ssp126,49.43,4.0119
1860-07,New York,ssp126,49.73,4.4482
1860-08,New York,ssp126,50.04,4.6095
1860-09,New York,ssp126,49.83,4.5851
1860-10,New York,ssp126,49.96,4.6327
1860-11,New York,ssp126,50.11,4.4437
1860-12,New York,ssp126,49.9,4.8267
1861-01,New York,ssp126,49.91,4.6765
1861-02,New York,ssp126,49.99,4.6777
1861-03,New York,ssp126,50.05,4.5679
1861-04,New York,ssp126,49.66,4.7241
1861-05,New York,ssp126,49.63,4.8915
1861-06,New York,ssp126,49.57,4.6191
1861-07,New York,ssp126,49.76,4.2943
1861-08,New York,ssp126,49.53,4.1994
1861-09,New York,ssp126,50.1,4.4323
1861-10,New York,ssp126,49.84,4.4522
1861-11,New York,ssp126,49.71,4.3041
1861-12,New York,ssp126,49.82,4.0393
1862-01,New York,ssp126,49.57,4.2621
1862-02,New York,ssp126,49.47,4.0901
1862-03,New York,ssp126,49.6,4.1226
1862-04,New York,ssp126,49.6,3.9515
1862-05,New York,ssp126,49.47,3.7621
1862-06,New York,ssp126,48.78,3.7901
1862-07,New York,ssp126,48.56,3.8586
1862-08,New York,ssp126,48.72,3.8837
1862-09,New York,ssp126,48.77,3.7682
1862-10,New York,ssp126,49.02,3.7827
1862-11,New York,ssp126,49.2,3.6604
1862-12,New York,ssp126,49.32,3.5853
1863-01,New York,ssp126,49.57,3.4856
1863-02,New York,ssp126,49.67,3.4557
1863-03,New York,ssp126,49.57,3.8107
1863-04,New York,ssp126,49.87,3.8772
1863-05,New York,ssp126,49.77,4.3127
1863-06,New York,ssp126,49.82,4.0836
1863-07,New York,ssp126,50.14,4.2755
1863-08,New York,ssp126,50.16,4.0582
1863-09,New York,ssp126,49.45,3.9484
1863-10,New York,ssp126,48.93,4.0842
1863-11,New York,ssp126,48.75,4.2538
1863-12,New York,ssp126,48.86,4.2768
